year,sector_id_six,home_based_status,county_id,total_number_of_jobs
2031,4,0,8123,1459
2031,5,0,8123,2406
2031,6,0,8123,6173
2032,1,0,8001,25082
2032,2,0,8001,4386
2032,3,0,8001,101811
2032,4,0,8001,23495
2032,5,0,8001,36928
2032,6,0,8001,102639
2032,1,0,8005,28691
2032,2,0,8005,6910
2032,3,0,8005,60728
2032,4,0,8005,29553
2032,5,0,8005,50887
2032,6,0,8005,224466
2032,1,0,8013,18155
2032,2,0,8013,4938
2032,3,0,8013,40573
2032,4,0,8013,19170
2032,5,0,8013,26214
2032,6,0,8013,106903
2032,1,0,8014,3764
2032,2,0,8014,772
2032,3,0,8014,15803
2032,4,0,8014,5486
2032,5,0,8014,12704
2032,6,0,8014,33547
2032,1,0,8019,219
2032,2,0,8019,505
2032,3,0,8019,973
2032,4,0,8019,395
2032,5,0,8019,299
2032,6,0,8019,646
2032,1,0,8031,37154
2032,2,0,8031,10790
2032,3,0,8031,134100
2032,4,0,8031,46887
2032,5,0,8031,57155
2032,6,0,8031,315411
2032,1,0,8035,16043
2032,2,0,8035,4251
2032,3,0,8035,32960
2032,4,0,8035,18073
2032,5,0,8035,31868
2032,6,0,8035,98682
2032,1,0,8039,31
2032,2,0,8039,11
2032,3,0,8039,531
2032,4,0,8039,81
2032,5,0,8039,225
2032,6,0,8039,765
2032,1,0,8047,113
2032,2,0,8047,4322
2032,3,0,8047,249
2032,4,0,8047,116
2032,5,0,8047,2065
2032,6,0,8047,761
2032,1,0,8059,20218
2032,2,0,8059,6780
2032,3,0,8059,57540
2032,4,0,8059,24204
2032,5,0,8059,38219
2032,6,0,8059,132273
2032,1,0,8123,1435
2032,2,0,8123,491
2032,3,0,8123,12562
2032,4,0,8123,1469
2032,5,0,8123,2436
2032,6,0,8123,6262
2033,1,0,8001,25507
2033,2,0,8001,4451
2033,3,0,8001,103655
2033,4,0,8001,23798
2033,5,0,8001,37429
2033,6,0,8001,104240
2033,1,0,8005,28936
2033,2,0,8005,6976
2033,3,0,8005,60896
2033,4,0,8005,29850
2033,5,0,8005,51525
2033,6,0,8005,226146
2033,1,0,8013,18150
2033,2,0,8013,4938
2033,3,0,8013,40782
2033,4,0,8013,19267
2033,5,0,8013,26170
2033,6,0,8013,108676
2033,1,0,8014,3757
2033,2,0,8014,793
2033,3,0,8014,16118
2033,4,0,8014,5613
2033,5,0,8014,12973
2033,6,0,8014,34280
2033,1,0,8019,219
2033,2,0,8019,505
2033,3,0,8019,973
2033,4,0,8019,395
2033,5,0,8019,299
2033,6,0,8019,646
2033,1,0,8031,37503
2033,2,0,8031,10919
2033,3,0,8031,135450
2033,4,0,8031,47505
2033,5,0,8031,57815
2033,6,0,8031,317733
2033,1,0,8035,16313
2033,2,0,8035,4290
2033,3,0,8035,33616
2033,4,0,8035,18204
2033,5,0,8035,32101
2033,6,0,8035,100291
2033,1,0,8039,31
2033,2,0,8039,11
2033,3,0,8039,529
2033,4,0,8039,85
2033,5,0,8039,222
2033,6,0,8039,790
2033,1,0,8047,113
2033,2,0,8047,4322
2033,3,0,8047,249
2033,4,0,8047,116
2033,5,0,8047,2065
2033,6,0,8047,761
2033,1,0,8059,20418
2033,2,0,8059,6797
2033,3,0,8059,57723
2033,4,0,8059,24328
2033,5,0,8059,38318
2033,6,0,8059,132746
2033,1,0,8123,1445
2033,2,0,8123,491
2033,3,0,8123,12511
2033,4,0,8123,1489
2033,5,0,8123,2475
2033,6,0,8123,6416
2034,1,0,8001,25904
2034,2,0,8001,4518
2034,3,0,8001,105360
2034,4,0,8001,24108
2034,5,0,8001,38044
2034,6,0,8001,105908
2034,1,0,8005,29227
2034,2,0,8005,6971
2034,3,0,8005,61531
2034,4,0,8005,30253
2034,5,0,8005,51677
2034,6,0,8005,228031
2034,1,0,8013,18170
2034,2,0,8013,4937
2034,3,0,8013,40881
2034,4,0,8013,19339
2034,5,0,8013,26302
2034,6,0,8013,109478
2034,1,0,8014,3847
2034,2,0,8014,792
2034,3,0,8014,16491
2034,4,0,8014,5739
2034,5,0,8014,13285
2034,6,0,8014,35037
2034,1,0,8019,219
2034,2,0,8019,505
2034,3,0,8019,971
2034,4,0,8019,395
2034,5,0,8019,299
2034,6,0,8019,646
2034,1,0,8031,37940
2034,2,0,8031,11148
2034,3,0,8031,136301
2034,4,0,8031,47919
2034,5,0,8031,58623
2034,6,0,8031,321104
2034,1,0,8035,16581
2034,2,0,8035,4359
2034,3,0,8035,34256
2034,4,0,8035,18492
2034,5,0,8035,32678
2034,6,0,8035,101557
2034,1,0,8039,31
2034,2,0,8039,12
2034,3,0,8039,542
2034,4,0,8039,85
2034,5,0,8039,233
2034,6,0,8039,811
2034,1,0,8047,113
2034,2,0,8047,4322
2034,3,0,8047,249
2034,4,0,8047,116
2034,5,0,8047,2065
2034,6,0,8047,754
2034,1,0,8059,20429
2034,2,0,8059,7007
2034,3,0,8059,57793
2034,4,0,8059,24441
2034,5,0,8059,38619
2034,6,0,8059,133417
2034,1,0,8123,1460
2034,2,0,8123,491
2034,3,0,8123,12689
2034,4,0,8123,1491
2034,5,0,8123,2511
2034,6,0,8123,6445
2035,1,0,8001,26164
2035,2,0,8001,4581
2035,3,0,8001,106769
2035,4,0,8001,24484
2035,5,0,8001,38623
2035,6,0,8001,107917
2035,1,0,8005,29585
2035,2,0,8005,7052
2035,3,0,8005,61998
2035,4,0,8005,30452
2035,5,0,8005,52057
2035,6,0,8005,229763
2035,1,0,8013,17991
2035,2,0,8013,4922
2035,3,0,8013,41311
2035,4,0,8013,19424
2035,5,0,8013,26407
2035,6,0,8013,111185
2035,1,0,8014,3936
2035,2,0,8014,809
2035,3,0,8014,16835
2035,4,0,8014,5855
2035,5,0,8014,13568
2035,6,0,8014,35736
2035,1,0,8019,219
2035,2,0,8019,505
2035,3,0,8019,971
2035,4,0,8019,395
2035,5,0,8019,299
2035,6,0,8019,628
2035,1,0,8031,38728
2035,2,0,8031,11199
2035,3,0,8031,137339
2035,4,0,8031,48525
2035,5,0,8031,59099
2035,6,0,8031,323287
2035,1,0,8035,16849
2035,2,0,8035,4426
2035,3,0,8035,34881
2035,4,0,8035,18854
2035,5,0,8035,33212
2035,6,0,8035,103329
2035,1,0,8039,31
2035,2,0,8039,12
2035,3,0,8039,559
2035,4,0,8039,85
2035,5,0,8039,231
2035,6,0,8039,836
2035,1,0,8047,113
2035,2,0,8047,4322
2035,3,0,8047,249
2035,4,0,8047,116
2035,5,0,8047,2063
2035,6,0,8047,754
2035,1,0,8059,20429
2035,2,0,8059,7074
2035,3,0,8059,58057
2035,4,0,8059,24382
2035,5,0,8059,38854
2035,6,0,8059,133631
2035,1,0,8123,1477
2035,2,0,8123,607
2035,3,0,8123,12864
2035,4,0,8123,1510
2035,5,0,8123,2549
2035,6,0,8123,6546
2036,1,0,8001,26480
2036,2,0,8001,4631
2036,3,0,8001,108164
2036,4,0,8001,24762
2036,5,0,8001,39094
2036,6,0,8001,109787
2036,1,0,8005,29717
2036,2,0,8005,7135
2036,3,0,8005,62231
2036,4,0,8005,30583
2036,5,0,8005,52701
2036,6,0,8005,231117
2036,1,0,8013,17988
2036,2,0,8013,4909
2036,3,0,8013,41575
2036,4,0,8013,19418
2036,5,0,8013,26257
2036,6,0,8013,111626
2036,1,0,8014,4023
2036,2,0,8014,792
2036,3,0,8014,17185
2036,4,0,8014,5939
2036,5,0,8014,13812
2036,6,0,8014,36454
2036,1,0,8019,219
2036,2,0,8019,505
2036,3,0,8019,971
2036,4,0,8019,395
2036,5,0,8019,299
2036,6,0,8019,628
2036,1,0,8031,39168
2036,2,0,8031,11410
2036,3,0,8031,138746
2036,4,0,8031,49080
2036,5,0,8031,59788
2036,6,0,8031,326983
2036,1,0,8035,17072
2036,2,0,8035,4501
2036,3,0,8035,35584
2036,4,0,8035,19274
2036,5,0,8035,33653
2036,6,0,8035,104701
2036,1,0,8039,31
2036,2,0,8039,12
2036,3,0,8039,556
2036,4,0,8039,89
2036,5,0,8039,234
2036,6,0,8039,883
2036,1,0,8047,113
2036,2,0,8047,4322
2036,3,0,8047,249
2036,4,0,8047,116
2036,5,0,8047,2063
2036,6,0,8047,754
2036,1,0,8059,20653
2036,2,0,8059,7076
2036,3,0,8059,58145
2036,4,0,8059,24606
2036,5,0,8059,38754
2036,6,0,8059,134298
2036,1,0,8123,1502
2036,2,0,8123,615
2036,3,0,8123,13019
2036,4,0,8123,1523
2036,5,0,8123,2551
2036,6,0,8123,6622
2037,1,0,8001,26812
2037,2,0,8001,4681
2037,3,0,8001,109633
2037,4,0,8001,25137
2037,5,0,8001,39520
2037,6,0,8001,111970
2037,1,0,8005,30040
2037,2,0,8005,7071
2037,3,0,8005,62672
2037,4,0,8005,30933
2037,5,0,8005,53182
2037,6,0,8005,232907
2037,1,0,8013,17956
2037,2,0,8013,4909
2037,3,0,8013,41808
2037,4,0,8013,19528
2037,5,0,8013,26303
2037,6,0,8013,113672
2037,1,0,8014,4110
2037,2,0,8014,810
2037,3,0,8014,17531
2037,4,0,8014,6058
2037,5,0,8014,14101
2037,6,0,8014,37008
2037,1,0,8019,336
2037,2,0,8019,503
2037,3,0,8019,971
2037,4,0,8019,395
2037,5,0,8019,298
2037,6,0,8019,628
2037,1,0,8031,39506
2037,2,0,8031,11529
2037,3,0,8031,139811
2037,4,0,8031,49473
2037,5,0,8031,60753
2037,6,0,8031,328924
2037,1,0,8035,17385
2037,2,0,8035,4567
2037,3,0,8035,36375
2037,4,0,8035,19509
2037,5,0,8035,34178
2037,6,0,8035,106241
2037,1,0,8039,32
2037,2,0,8039,12
2037,3,0,8039,568
2037,4,0,8039,100
2037,5,0,8039,245
2037,6,0,8039,911
2037,1,0,8047,113
2037,2,0,8047,4441
2037,3,0,8047,249
2037,4,0,8047,116
2037,5,0,8047,2063
2037,6,0,8047,755
2037,1,0,8059,20698
2037,2,0,8059,7260
2037,3,0,8059,58059
2037,4,0,8059,24687
2037,5,0,8059,38925
2037,6,0,8059,134181
2037,1,0,8123,1519
2037,2,0,8123,615
2037,3,0,8123,13245
2037,4,0,8123,1553
2037,5,0,8123,2587
2037,6,0,8123,6732
2038,1,0,8001,27062
2038,2,0,8001,4947
2038,3,0,8001,110998
2038,4,0,8001,25463
2038,5,0,8001,40109
2038,6,0,8001,113466
2038,1,0,8005,30156
2038,2,0,8005,7141
2038,3,0,8005,63368
2038,4,0,8005,31245
2038,5,0,8005,53504
2038,6,0,8005,234677
2038,1,0,8013,17997
2038,2,0,8013,4952
2038,3,0,8013,41983
2038,4,0,8013,19561
2038,5,0,8013,26444
2038,6,0,8013,113879
2038,1,0,8014,4147
2038,2,0,8014,831
2038,3,0,8014,17814
2038,4,0,8014,6195
2038,5,0,8014,14374
2038,6,0,8014,37724
2038,1,0,8019,336
2038,2,0,8019,503
2038,3,0,8019,967
2038,4,0,8019,395
2038,5,0,8019,298
2038,6,0,8019,625
2038,1,0,8031,39871
2038,2,0,8031,11632
2038,3,0,8031,141076
2038,4,0,8031,50125
2038,5,0,8031,61386
2038,6,0,8031,330990
2038,1,0,8035,17810
2038,2,0,8035,4648
2038,3,0,8035,36992
2038,4,0,8035,19664
2038,5,0,8035,34612
2038,6,0,8035,107857
2038,1,0,8039,39
2038,2,0,8039,12
2038,3,0,8039,571
2038,4,0,8039,100
2038,5,0,8039,267
2038,6,0,8039,930
2038,1,0,8047,113
2038,2,0,8047,4225
2038,3,0,8047,249
2038,4,0,8047,116
2038,5,0,8047,2061
2038,6,0,8047,755
2038,1,0,8059,20946
2038,2,0,8059,7302
2038,3,0,8059,58174
2038,4,0,8059,24749
2038,5,0,8059,39009
2038,6,0,8059,136071
2038,1,0,8123,1543
2038,2,0,8123,622
2038,3,0,8123,13405
2038,4,0,8123,1570
2038,5,0,8123,2620
2038,6,0,8123,6845
2039,1,0,8001,27459
2039,2,0,8001,5006
2039,3,0,8001,112584
2039,4,0,8001,25903
2039,5,0,8001,40735
2039,6,0,8001,115420
2039,1,0,8005,30464
2039,2,0,8005,7247
2039,3,0,8005,63940
2039,4,0,8005,31440
2039,5,0,8005,53686
2039,6,0,8005,236296
2039,1,0,8013,17930
2039,2,0,8013,4803
2039,3,0,8013,42400
2039,4,0,8013,19541
2039,5,0,8013,26609
2039,6,0,8013,114057
2039,1,0,8014,4239
2039,2,0,8014,850
2039,3,0,8014,18176
2039,4,0,8014,6287
2039,5,0,8014,14609
2039,6,0,8014,38462
2039,1,0,8019,336
2039,2,0,8019,503
2039,3,0,8019,967
2039,4,0,8019,395
2039,5,0,8019,297
2039,6,0,8019,623
2039,1,0,8031,40206
2039,2,0,8031,11994
2039,3,0,8031,141442
2039,4,0,8031,50612
2039,5,0,8031,62033
2039,6,0,8031,333424
2039,1,0,8035,18077
2039,2,0,8035,4749
2039,3,0,8035,37765
2039,4,0,8035,19950
2039,5,0,8035,35217
2039,6,0,8035,109479
2039,1,0,8039,39
2039,2,0,8039,12
2039,3,0,8039,586
2039,4,0,8039,113
2039,5,0,8039,264
2039,6,0,8039,961
2039,1,0,8047,113
2039,2,0,8047,4178
2039,3,0,8047,249
2039,4,0,8047,116
2039,5,0,8047,2061
2039,6,0,8047,755
2039,1,0,8059,21132
2039,2,0,8059,7314
2039,3,0,8059,58478
2039,4,0,8059,24932
2039,5,0,8059,39120
2039,6,0,8059,138161
2039,1,0,8123,1562
2039,2,0,8123,620
2039,3,0,8123,13571
2039,4,0,8123,1580
2039,5,0,8123,2669
2039,6,0,8123,6967
2040,1,0,8001,27825
2040,2,0,8001,5092
2040,3,0,8001,114043
2040,4,0,8001,26196
2040,5,0,8001,41296
2040,6,0,8001,117176
2040,1,0,8005,30547
2040,2,0,8005,7338
2040,3,0,8005,64441
2040,4,0,8005,31653
2040,5,0,8005,54111
2040,6,0,8005,239226
2040,1,0,8013,17930
2040,2,0,8013,4802
2040,3,0,8013,42633
2040,4,0,8013,19565
2040,5,0,8013,26667
2040,6,0,8013,115346
2040,1,0,8014,4326
2040,2,0,8014,870
2040,3,0,8014,18544
2040,4,0,8014,6417
2040,5,0,8014,14864
2040,6,0,8014,39147
2040,1,0,8019,336
2040,2,0,8019,503
2040,3,0,8019,967
2040,4,0,8019,395
2040,5,0,8019,297
2040,6,0,8019,703
2040,1,0,8031,40735
2040,2,0,8031,11991
2040,3,0,8031,142482
2040,4,0,8031,51209
2040,5,0,8031,62811
2040,6,0,8031,335051
2040,1,0,8035,18373
2040,2,0,8035,4816
2040,3,0,8035,38446
2040,4,0,8035,20205
2040,5,0,8035,35705
2040,6,0,8035,111130
2040,1,0,8039,39
2040,2,0,8039,12
2040,3,0,8039,612
2040,4,0,8039,113
2040,5,0,8039,260
2040,6,0,8039,985
2040,1,0,8047,113
2040,2,0,8047,4178
2040,3,0,8047,249
2040,4,0,8047,116
2040,5,0,8047,2061
2040,6,0,8047,755
2040,1,0,8059,21242
2040,2,0,8059,7400
2040,3,0,8059,58653
2040,4,0,8059,25093
2040,5,0,8059,39154
2040,6,0,8059,138270
2040,1,0,8123,1569
2040,2,0,8123,625
2040,3,0,8123,13713
2040,4,0,8123,1601
2040,5,0,8123,2713
2040,6,0,8123,7076
